AGE,PAY_6,BILL_AMT1,PAY_AMT2,PAY_AMT1,ID,PAY_5,BILL_AMT5,PAY_0,PAY_2,MARRIAGE,PAY_AMT6,PAY_3,PAY_4,BILL_AMT6,EDUCATION,PAY_AMT5,BILL_AMT3,PAY_AMT4,BILL_AMT4,BILL_AMT2,LIMIT_BAL,PAY_AMT3,SEX,target
38,-2,15099.0,5991.0,6370.0,25812,-2,9225.0,-2,-2,1,0.0,-2,-2,4072.0,1,10249.0,5991.0,2105.0,7298.0,6370.0,200000.0,7298.0,2,0
44,0,562326.0,25022.0,20010.0,25818,0,468571.0,0,0,1,20004.0,0,0,478034.0,2,20000.0,537543.0,18003.0,541019.0,532374.0,530000.0,21003.0,2,1
45,0,62396.0,1500.0,1500.0,25819,0,24544.0,0,0,1,1000.0,0,0,24998.0,3,1000.0,30534.0,1100.0,28442.0,36034.0,60000.0,1404.0,2,0
30,-2,2946.0,150.0,3326.0,25820,-2,-20.0,-2,-2,2,0.0,-2,-2,680.0,1,700.0,132.0,0.0,-20.0,3326.0,280000.0,0.0,2,0
34,-2,3824.0,0.0,0.0,25822,-1,150.0,1,2,2,0.0,2,-1,546.0,1,546.0,0.0,150.0,322.0,2045.0,210000.0,322.0,2,1
31,-2,6832.0,0.0,0.0,25825,-2,0.0,0,0,1,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,170000.0,0.0,2,0
31,-2,10154.0,0.0,1400.0,25829,-2,0.0,0,0,2,0.0,0,-2,0.0,2,0.0,0.0,0.0,0.0,10400.0,10000.0,0.0,2,1
33,0,194283.0,6700.0,7520.0,25832,0,134645.0,0,0,2,5150.0,0,0,141557.0,2,9000.0,197597.0,4800.0,152670.0,196485.0,200000.0,5130.0,2,0
35,0,7035.0,13441.0,2969.0,25833,-1,8808.0,-1,-1,1,28.0,-1,-1,6632.0,2,4.0,13375.0,8818.0,-10.0,2954.0,230000.0,0.0,2,0
45,0,159633.0,6500.0,7000.0,25836,0,216598.0,0,0,1,3500.0,0,0,103119.0,2,4000.0,138933.0,3994.0,128216.0,149747.0,280000.0,6500.0,2,0
31,0,102477.0,5323.0,5210.0,25837,0,109584.0,0,0,1,4081.0,0,0,111881.0,2,4215.0,106657.0,4071.0,108804.0,104499.0,170000.0,5402.0,2,0
33,0,143805.0,6247.0,10000.0,25844,0,112589.0,0,0,1,1306.0,0,0,26958.0,5,1000.0,129898.0,4468.0,124370.0,143737.0,170000.0,6375.0,2,0
48,-2,0.0,0.0,0.0,25845,-2,0.0,1,-2,1,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,2,1
45,-1,416.0,416.0,416.0,25846,-1,416.0,-1,-1,1,572.0,-1,-1,416.0,2,416.0,416.0,416.0,416.0,416.0,230000.0,416.0,2,1
32,-2,0.0,0.0,0.0,25851,-2,0.0,-2,-2,1,0.0,-2,-2,0.0,3,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,2,1
47,-2,1289.0,397.0,2432.0,25853,-2,744.0,-2,-2,1,3059.0,-2,-2,4040.0,2,4060.0,395.0,747.0,12074.0,2408.0,370000.0,12133.0,2,0
37,-1,4037.0,6336.0,3913.0,25854,0,4950.0,-1,-1,2,3603.0,-1,-1,2413.0,2,2502.0,6336.0,3000.0,5361.0,3913.0,200000.0,5361.0,2,0
42,0,38516.0,1500.0,1754.0,25856,0,27173.0,0,0,1,1208.0,0,0,27457.0,2,1100.0,28089.0,1000.0,27864.0,28604.0,50000.0,1500.0,2,0
44,0,16231.0,1300.0,1600.0,25860,0,11796.0,0,0,1,438.0,0,0,9766.0,2,354.0,14453.0,387.0,15320.0,14791.0,20000.0,1156.0,2,0
34,0,136914.0,5188.0,7000.0,25866,0,156108.0,0,0,1,3000.0,0,0,158893.0,1,7000.0,140836.0,7500.0,153026.0,139380.0,260000.0,15000.0,2,0
36,-2,4233.0,15854.0,14233.0,25872,-2,10000.0,1,-2,1,10000.0,-2,-2,10000.0,2,10000.0,15854.0,10000.0,10000.0,14233.0,80000.0,10000.0,2,0
35,2,131909.0,2000.0,4800.0,25875,2,140987.0,2,2,1,5400.0,2,2,144187.0,1,5500.0,131711.0,5500.0,139143.0,133178.0,170000.0,11000.0,2,1
47,-1,30177.0,175000.0,2061.0,25878,-1,45373.0,-1,-1,2,0.0,-1,-1,973.0,1,1000.0,174406.0,46000.0,133073.0,2039.0,200000.0,133100.0,2,0
32,-1,11191.0,5000.0,6002.0,25880,0,24928.0,-1,0,1,1027.0,0,0,1532.0,2,1539.0,20281.0,3131.0,24540.0,15940.0,200000.0,4552.0,2,0
34,-2,3752.0,0.0,513.0,25882,-2,0.0,-2,-2,2,0.0,-2,-2,0.0,2,0.0,0.0,0.0,4376.0,513.0,450000.0,4376.0,2,0
40,0,16457.0,0.0,3280.0,25885,0,17847.0,2,2,1,800.0,2,0,15465.0,3,500.0,18547.0,609.0,18645.0,19145.0,30000.0,1511.0,2,1
37,0,155379.0,1900.0,7000.0,25888,0,34760.0,0,0,1,2000.0,0,0,35467.0,3,2000.0,46870.0,2500.0,43584.0,155990.0,170000.0,2014.0,2,0
28,2,26770.0,5000.0,2000.0,25893,2,32141.0,0,0,2,0.0,0,0,35018.0,2,5000.0,31202.0,0.0,36968.0,28001.0,210000.0,8000.0,2,0
33,0,-7082.0,20000.0,21179.0,25895,0,7773.0,1,-1,1,500.0,0,0,12681.0,2,5000.0,29787.0,1000.0,32040.0,12270.0,200000.0,3000.0,2,0
37,-2,3135.0,0.0,0.0,25897,-2,0.0,-1,-1,1,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,2,0
33,-1,304.0,850.0,301.0,25903,-1,746.0,-1,-1,2,4238.0,-1,-1,600.0,1,600.0,850.0,746.0,10799.0,301.0,440000.0,10819.0,2,0
29,0,8902.0,1300.0,1200.0,25908,0,8572.0,0,0,1,1000.0,0,0,9541.0,3,1000.0,9124.0,1572.0,9356.0,9231.0,150000.0,1000.0,2,0
33,-2,-3.0,0.0,0.0,25915,-2,-3.0,-2,-2,1,698.0,-2,-2,-3.0,1,0.0,-3.0,0.0,-3.0,-3.0,150000.0,0.0,2,0
39,0,24893.0,7016.0,12260.0,25919,0,10861.0,0,0,2,6755.0,0,0,15893.0,2,7028.0,7652.0,5009.0,7187.0,12569.0,500000.0,3007.0,2,0
29,-2,-240.0,0.0,0.0,25923,-2,-240.0,-2,-2,2,0.0,-2,-2,-240.0,1,0.0,-240.0,0.0,-240.0,-240.0,90000.0,0.0,2,0
40,0,192432.0,9008.0,8000.0,25927,0,147150.0,0,0,1,5100.0,0,0,146936.0,1,5200.0,193999.0,5000.0,157500.0,192512.0,290000.0,6000.0,2,0
48,-1,0.0,0.0,0.0,25930,-1,959.0,1,-2,1,0.0,-2,-2,0.0,3,0.0,0.0,959.0,0.0,0.0,140000.0,0.0,2,0
44,0,26587.0,0.0,3600.0,25934,0,26391.0,2,2,1,1200.0,2,0,27165.0,2,1200.0,28565.0,1000.0,26601.0,29730.0,50000.0,1500.0,2,1
36,-1,113368.0,2500.0,2354.0,25940,0,27428.0,0,0,1,4724.0,0,0,2013.0,2,2013.0,45813.0,2618.0,44309.0,70001.0,150000.0,1200.0,2,0
41,0,20876.0,1200.0,2016.0,25944,0,5074.0,0,0,1,1000.0,0,0,3865.0,1,300.0,7426.0,1000.0,6092.0,21999.0,310000.0,1100.0,2,0
41,-2,0.0,769.0,0.0,25946,-2,0.0,-2,-2,2,1892.0,-2,-2,695.0,2,695.0,769.0,0.0,771.0,0.0,210000.0,771.0,2,0
32,0,3000.0,6500.0,184000.0,25950,0,200000.0,-1,0,1,0.0,0,0,0.0,2,0.0,193500.0,4000.0,196000.0,187000.0,150000.0,4000.0,2,0
36,-1,17951.0,7966.0,6094.0,25953,-1,24432.0,-1,0,1,17313.0,-1,-1,10805.0,1,18860.0,7926.0,24554.0,17965.0,18915.0,280000.0,18059.0,2,0
29,0,6385.0,2691.0,3000.0,25965,0,14102.0,0,0,2,0.0,0,2,15871.0,1,2000.0,11793.0,3000.0,11307.0,9262.0,120000.0,0.0,2,1
37,0,0.0,2592.0,213.0,25968,0,3685.0,1,-1,2,0.0,-1,-1,986.0,2,986.0,2592.0,0.0,13199.0,213.0,170000.0,13204.0,2,0
31,-1,1550.0,1826.0,1550.0,25971,-1,8185.0,-1,-1,2,3220.0,-1,-1,3755.0,3,3755.0,1826.0,8185.0,6497.0,1550.0,20000.0,6497.0,2,0
33,3,56778.0,0.0,20000.0,25975,3,72540.0,0,0,1,0.0,5,4,71148.0,2,0.0,73326.0,2700.0,71568.0,75037.0,70000.0,0.0,2,0
38,0,0.0,69084.0,0.0,25980,0,72755.0,-2,-2,2,30000.0,-1,0,34125.0,1,1486.0,69084.0,2348.0,71857.0,0.0,200000.0,3450.0,2,0
45,0,76942.0,5603.0,4003.0,25982,0,67128.0,0,0,2,3021.0,0,2,67257.0,3,2511.0,80269.0,2504.0,66855.0,77952.0,180000.0,3.0,2,0
46,0,19495.0,0.0,3400.0,25985,2,25970.0,0,0,2,1400.0,2,2,26402.0,2,1000.0,21616.0,0.0,26695.0,22254.0,30000.0,5800.0,2,1
35,0,105976.0,5460.0,5400.0,25986,0,113441.0,0,0,1,4427.0,0,0,115649.0,2,4199.0,110356.0,4220.0,111070.0,108127.0,130000.0,4033.0,2,0
35,-1,0.0,0.0,964.0,25987,0,964.0,1,-1,1,0.0,3,2,5953.0,2,5953.0,964.0,0.0,964.0,964.0,80000.0,0.0,2,0
37,-1,0.0,0.0,0.0,25994,-2,0.0,-2,-2,1,32673.0,-2,-2,924.0,1,924.0,0.0,0.0,0.0,0.0,470000.0,0.0,2,0
32,-1,9441.0,5037.0,5726.0,26004,-1,4998.0,-1,-1,2,749.0,-1,-1,1250.0,1,1252.0,5030.0,5000.0,3181.0,5714.0,160000.0,3182.0,2,0
35,0,2276.0,12446.0,6626.0,26005,0,17992.0,-1,-1,1,928.0,-1,-1,15250.0,2,5749.0,11131.0,6000.0,13824.0,6626.0,320000.0,17746.0,2,1
30,-1,452.0,1466.0,3.0,26006,-1,2386.0,-1,-1,2,1003.0,-1,2,456.0,1,457.0,835.0,2397.0,665.0,-6.0,300000.0,70.0,2,1
30,-1,133115.0,0.0,2300.0,26007,-2,0.0,0,0,2,47473.0,0,-2,2538.0,2,2538.0,0.0,0.0,0.0,41300.0,300000.0,0.0,2,1
31,2,99259.0,2854.0,2750.0,26008,0,88685.0,0,0,2,4254.0,0,0,87773.0,2,600.0,77919.0,10400.0,79597.0,76288.0,100000.0,3000.0,2,0
35,0,15284.0,1500.0,6230.0,26012,0,13389.0,0,0,1,454.0,0,0,11924.0,2,1200.0,14724.0,500.0,15055.0,15303.0,20000.0,1500.0,2,0
44,0,75901.0,3205.0,3500.0,26015,0,73532.0,0,0,2,3300.0,0,0,75192.0,2,3000.0,72172.0,3000.0,73674.0,74911.0,80000.0,3300.0,2,0
44,-1,9242.0,1794.0,181.0,26018,-1,768.0,-1,-1,1,0.0,-1,-1,2643.0,2,2643.0,1782.0,768.0,1338.0,181.0,100000.0,1338.0,2,0
37,0,206157.0,20000.0,10000.0,26019,0,156651.0,0,0,2,10000.0,0,0,135493.0,2,4416.0,190867.0,10000.0,195323.0,212566.0,210000.0,8000.0,2,0
44,0,195375.0,8304.0,10.0,26023,0,158742.0,2,2,1,5050.0,0,0,161499.0,2,5550.0,184568.0,5300.0,168683.0,185993.0,220000.0,7356.0,2,0
31,0,77962.0,3387.0,3000.0,26025,0,48793.0,0,0,2,636.0,0,0,48328.0,2,3356.0,50383.0,1231.0,48987.0,48095.0,50000.0,1637.0,2,0
42,-2,2551.0,59892.0,0.0,26030,0,0.0,-1,-1,1,0.0,-1,0,0.0,3,0.0,59892.0,0.0,60000.0,0.0,130000.0,1200.0,2,1
27,-1,11406.0,1060.0,5097.0,26034,-1,4696.0,0,0,2,10898.0,0,0,7062.0,1,7062.0,4600.0,4696.0,3234.0,10097.0,230000.0,1000.0,2,0
34,0,285484.0,11231.0,10220.0,26041,0,239389.0,0,0,2,10000.0,0,0,231420.0,2,10000.0,286785.0,8500.0,285345.0,286091.0,290000.0,10269.0,2,0
37,0,168719.0,7000.0,7000.0,26050,0,118981.0,-1,0,1,9000.0,0,0,113666.0,2,6000.0,158403.0,5000.0,146324.0,166207.0,170000.0,6011.0,2,0
46,0,100858.0,5000.0,7768.0,26052,0,73908.0,0,0,1,0.0,0,0,81908.0,3,8000.0,111858.0,0.0,83428.0,107768.0,280000.0,10000.0,2,0
27,0,58127.0,2500.0,3000.0,26057,0,70198.0,0,0,2,3420.0,0,0,72075.0,1,3000.0,61685.0,2505.0,70611.0,60155.0,100000.0,10000.0,2,0
27,-2,0.0,0.0,0.0,26059,-2,0.0,1,-2,2,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,130000.0,0.0,2,1
29,0,98925.0,7000.0,9000.0,26064,0,65268.0,0,0,2,8000.0,0,0,63019.0,1,8000.0,87836.0,8000.0,90577.0,103213.0,250000.0,9000.0,2,0
30,-2,0.0,0.0,0.0,26066,-2,0.0,-2,-2,1,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,2,0
30,-2,0.0,0.0,0.0,26067,-2,0.0,-2,-2,2,0.0,-2,-2,0.0,5,0.0,0.0,0.0,0.0,0.0,180000.0,0.0,2,0
32,0,46782.0,1776.0,2036.0,26071,0,50821.0,0,0,2,1856.0,0,0,51884.0,1,1844.0,48815.0,1782.0,49831.0,48075.0,400000.0,1792.0,2,0
31,0,79403.0,10000.0,3.0,26073,0,52882.0,1,2,2,20000.0,0,0,48387.0,3,5000.0,62303.0,20000.0,63928.0,55340.0,400000.0,10023.0,2,0
37,-1,7596.0,852.0,920.0,26075,-1,5696.0,-2,-1,2,0.0,-1,-1,0.0,2,0.0,850.0,5707.0,1729.0,898.0,160000.0,1759.0,2,0
38,-1,-469.0,0.0,1000.0,26076,-2,-2333.0,1,-1,1,12000.0,-1,-2,2351.0,1,5000.0,-101.0,0.0,-1217.0,215.0,430000.0,0.0,2,0
34,-1,8021.0,0.0,77.0,26077,-1,0.0,1,2,1,0.0,2,-1,340.0,2,340.0,0.0,0.0,9281.0,7780.0,90000.0,9281.0,2,0
35,0,63436.0,1970.0,2096.0,26078,0,28964.0,0,0,1,646.0,0,0,13059.0,3,1000.0,50418.0,1500.0,51810.0,49544.0,80000.0,2355.0,2,0
39,-2,11712.0,1543.0,523.0,26081,-2,0.0,0,-1,1,0.0,-1,-1,0.0,2,0.0,1543.0,0.0,0.0,523.0,500000.0,0.0,2,0
38,0,34240.0,2000.0,2000.0,26082,0,15114.0,0,0,2,2000.0,0,0,11222.0,3,500.0,26583.0,500.0,23593.0,34913.0,70000.0,1000.0,2,0
40,0,166305.0,8100.0,7800.0,26085,0,112130.0,0,0,1,4500.0,0,0,114561.0,3,4400.0,168441.0,4300.0,171664.0,169764.0,170000.0,8000.0,2,0
38,0,4989.0,8926.0,2076.0,26086,0,12761.0,-1,-1,2,5900.0,-1,-1,6707.0,1,33.0,8886.0,30.0,16396.0,2056.0,390000.0,16413.0,2,0
36,0,100281.0,5000.0,5000.0,26089,0,101116.0,2,0,1,30300.0,0,0,97283.0,3,4000.0,99744.0,4000.0,101882.0,100433.0,100000.0,7900.0,2,0
38,0,15230.0,1249.0,1222.0,26091,0,18600.0,-1,0,1,616.0,0,0,17939.0,1,611.0,17239.0,610.0,18237.0,16212.0,300000.0,1247.0,2,0
31,-1,11715.0,10641.0,5289.0,26100,0,1966.0,-1,-1,1,15.0,-1,0,4883.0,1,4890.0,10634.0,9.0,10982.0,5209.0,200000.0,2011.0,2,0
47,0,27380.0,2000.0,1440.0,26102,0,29523.0,2,0,1,1500.0,0,0,28925.0,3,1027.0,28944.0,1164.0,29850.0,27384.0,30000.0,1741.0,2,0
36,-2,140.0,285.0,358.0,26103,-2,415.0,-2,-2,2,3000.0,-2,-2,142.0,2,142.0,285.0,416.0,219.0,358.0,230000.0,219.0,2,0
39,-1,9690.0,1222.0,0.0,26110,-1,0.0,-1,-1,1,1549.0,-1,-1,2752.0,2,2752.0,1222.0,0.0,7337.0,0.0,250000.0,7409.0,2,0
32,0,132436.0,6459.0,4780.0,26120,0,141896.0,0,0,1,0.0,0,0,151082.0,3,11500.0,137837.0,5106.0,140609.0,133530.0,200000.0,6550.0,2,1
30,-1,42326.0,1500.0,1500.0,26121,0,5522.0,0,0,1,50000.0,0,0,1522.0,2,2000.0,7690.0,200.0,8322.0,19067.0,50000.0,1000.0,2,0
40,0,9135.0,1912.0,0.0,26126,0,4012.0,0,0,1,1000.0,-1,0,9882.0,2,1000.0,1912.0,1000.0,3071.0,0.0,10000.0,1200.0,2,0
48,-2,0.0,0.0,0.0,26130,-2,0.0,-2,-2,2,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,2,0
30,0,165637.0,7666.0,15600.0,26134,0,165605.0,0,0,1,5910.0,2,2,163432.0,1,6248.0,173490.0,7792.0,165645.0,173637.0,170000.0,0.0,2,1
29,-2,3814.0,6462.0,0.0,26135,-2,2746.0,-2,-2,1,11753.0,-2,-2,11613.0,2,11613.0,6456.0,2746.0,0.0,-6.0,210000.0,0.0,2,0
44,0,43828.0,1829.0,1947.0,26136,0,31811.0,0,0,2,2504.0,0,0,28656.0,3,1104.0,37338.0,4405.0,31278.0,40684.0,50000.0,1644.0,2,0
29,2,57214.0,1500.0,3000.0,26139,2,62586.0,2,2,2,2000.0,2,2,64519.0,1,3100.0,58643.0,5600.0,58589.0,58666.0,100000.0,1500.0,2,1
37,-1,2897.0,0.0,2489.0,26141,-1,-6.0,-1,-1,1,0.0,-1,-1,8047.0,2,8053.0,-4.0,0.0,1494.0,2486.0,150000.0,1498.0,2,0
30,0,11816.0,13021.0,10000.0,26142,0,8719.0,-1,0,2,8752.0,0,-1,18076.0,3,10000.0,26374.0,0.0,9781.0,19726.0,360000.0,9781.0,2,0
32,0,155927.0,5079.0,5388.0,26143,0,125396.0,0,0,1,5000.0,0,0,128081.0,1,4600.0,134480.0,4400.0,126316.0,141523.0,330000.0,4876.0,2,0
39,2,12368.0,39600.0,1742.0,26150,2,21304.0,-1,-1,2,54416.0,-1,2,1185.0,1,0.0,40292.0,1185.0,39600.0,1742.0,250000.0,7.0,2,0
43,0,6974.0,1247.0,1137.0,26154,0,5881.0,0,0,1,500.0,0,0,5611.0,3,500.0,7114.0,1000.0,5642.0,7294.0,310000.0,1065.0,2,0
35,-1,3290.0,2517.0,11000.0,26159,-1,889.0,-1,-1,1,170.0,-1,-1,40855.0,1,41000.0,2517.0,1000.0,2957.0,10881.0,500000.0,2957.0,2,1
44,0,112817.0,6000.0,5000.0,26162,0,114594.0,0,0,1,3500.0,0,0,103205.0,1,4000.0,113725.0,4000.0,113779.0,113349.0,210000.0,5000.0,2,0
28,-2,101138.0,0.0,3400.0,26165,-2,-18.0,0,0,2,0.0,2,2,-18.0,1,0.0,34983.0,0.0,-18.0,69449.0,110000.0,0.0,2,1
30,0,38967.0,1700.0,2000.0,26166,0,26961.0,0,0,1,2000.0,0,0,28360.0,2,1500.0,41324.0,2000.0,25629.0,40320.0,130000.0,2000.0,2,0
45,0,67142.0,2511.0,2420.0,26172,0,70626.0,0,0,1,2711.0,0,0,71700.0,2,2590.0,68690.0,2510.0,70042.0,68052.0,80000.0,2512.0,2,0
46,3,1526.0,1800.0,1000.0,26174,2,5450.0,2,0,2,0.0,0,2,5073.0,2,0.0,4245.0,1000.0,4525.0,2496.0,10000.0,500.0,2,1
28,-2,0.0,0.0,0.0,26178,-2,0.0,-2,-2,2,0.0,-2,-2,0.0,3,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,2,0
35,0,59466.0,1100.0,7970.0,26184,0,453.0,1,-1,1,0.0,-1,2,137.0,2,0.0,1085.0,0.0,769.0,2970.0,200000.0,0.0,2,0
36,2,430.0,9061.0,303.0,26189,-1,9071.0,-1,-1,1,656.0,-1,2,6317.0,2,0.0,8934.0,9071.0,580.0,303.0,140000.0,0.0,2,1
31,0,175357.0,7006.0,6006.0,26191,0,142767.0,0,0,2,4500.0,0,0,125972.0,1,5000.0,163384.0,9000.0,164700.0,168933.0,310000.0,10000.0,2,0
29,-2,4567.0,3000.0,2500.0,26198,-2,0.0,0,0,2,0.0,0,0,0.0,4,0.0,7184.0,0.0,0.0,5724.0,280000.0,0.0,2,0
43,0,17503.0,0.0,4000.0,26199,0,24845.0,0,0,2,5000.0,2,0,23745.0,2,5000.0,20263.0,8000.0,20145.0,20898.0,90000.0,3000.0,2,0
39,0,193976.0,7400.0,7100.0,26200,0,208990.0,0,0,2,5816.0,0,0,214031.0,2,8600.0,200590.0,7700.0,204494.0,196361.0,210000.0,7300.0,2,0
27,-1,134.0,0.0,0.0,26201,-1,101.0,-1,-1,2,0.0,-2,-2,0.0,1,0.0,0.0,101.0,0.0,0.0,200000.0,0.0,2,0
43,0,66140.0,10000.0,6000.0,26209,0,68657.0,0,0,1,3000.0,0,0,55457.0,1,3000.0,68131.0,4000.0,68585.0,66637.0,310000.0,3018.0,2,0
34,0,860.0,3130.0,0.0,26218,0,11056.0,-1,2,1,15000.0,-1,0,97451.0,1,90000.0,3130.0,4000.0,7585.0,430.0,200000.0,5000.0,2,0
37,0,81218.0,3691.0,2527.0,26219,0,70574.0,0,0,1,2463.0,0,0,70470.0,2,2743.0,68763.0,2512.0,69192.0,74073.0,80000.0,2337.0,2,1
40,-1,316.0,316.0,316.0,26221,-1,316.0,-1,-1,1,1026.0,-1,-1,876.0,1,876.0,316.0,316.0,316.0,316.0,210000.0,316.0,2,0
38,0,50312.0,3120.0,6000.0,26223,0,18540.0,0,0,1,1000.0,0,0,19109.0,3,1000.0,49386.0,1000.0,19818.0,50145.0,50000.0,4300.0,2,0
28,0,8716.0,4188.0,211.0,26224,-1,4566.0,-1,-1,1,3837.0,-1,-1,2578.0,1,12.0,4168.0,4586.0,4049.0,211.0,400000.0,4061.0,2,0
30,0,121280.0,6000.0,6026.0,26229,0,112430.0,0,0,2,4322.0,0,0,114322.0,2,4300.0,121907.0,4000.0,123949.0,123176.0,120000.0,6300.0,2,0
47,-2,123.0,123.0,123.0,26231,2,0.0,-1,-1,1,0.0,-1,2,0.0,3,0.0,123.0,0.0,123.0,123.0,270000.0,0.0,2,1
36,0,114097.0,9860.0,5620.0,26232,0,49225.0,0,0,1,1894.0,0,0,48968.0,3,1736.0,87374.0,1702.0,49525.0,109609.0,110000.0,1741.0,2,0
40,0,90483.0,3700.0,4000.0,26233,0,50185.0,0,0,1,2200.0,0,0,50563.0,3,1820.0,90720.0,2000.0,82735.0,90944.0,90000.0,3534.0,2,0
33,0,147934.0,5600.0,5500.0,26241,0,159719.0,0,0,2,6000.0,0,0,163649.0,2,6500.0,152678.0,6500.0,157337.0,149485.0,250000.0,7200.0,2,0
37,0,501369.0,13173.0,17204.0,26245,0,265742.0,0,0,1,7154.0,0,0,248866.0,1,8866.0,395522.0,7519.0,312315.0,505753.0,500000.0,10143.0,2,0
28,-2,1981.0,0.0,0.0,26253,-2,-2076.0,-2,-2,2,0.0,-2,-2,-253.0,1,1823.0,-2076.0,0.0,-2076.0,-2076.0,240000.0,0.0,2,0
29,-1,28620.0,1700.0,1453.0,26255,0,11581.0,0,0,1,0.0,0,0,17943.0,2,17943.0,28841.0,232.0,28547.0,28276.0,30000.0,1000.0,2,0
30,-1,13395.0,6257.0,20460.0,26257,-1,1550.0,-1,0,1,1550.0,-1,-1,0.0,1,0.0,6257.0,1550.0,2967.0,28327.0,360000.0,2967.0,2,0
33,-2,0.0,0.0,0.0,26260,-2,0.0,1,-2,1,0.0,-2,-2,0.0,3,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,2,0
34,-2,2501.0,699.0,639.0,26261,-2,0.0,-1,-1,1,0.0,-1,-1,0.0,1,0.0,699.0,0.0,0.0,639.0,210000.0,0.0,2,1
46,0,26840.0,1804.0,0.0,26266,0,24986.0,1,2,1,0.0,0,0,24915.0,2,737.0,25906.0,500.0,25494.0,25311.0,30000.0,1200.0,2,0
35,-1,5564.0,5600.0,7479.0,26267,-1,5572.0,-1,-1,2,3279.0,-1,-1,5774.0,1,5802.0,5572.0,5600.0,5572.0,7443.0,220000.0,5600.0,2,0
47,0,33867.0,1601.0,2000.0,26269,0,37863.0,0,0,1,1010.0,0,0,38954.0,3,1700.0,36032.0,1354.0,37431.0,35303.0,60000.0,2000.0,2,0
43,-2,4392.0,2050.0,0.0,26271,-2,0.0,-2,-2,1,1738.0,-1,-1,0.0,3,0.0,2050.0,0.0,754.0,0.0,360000.0,754.0,2,1
45,0,4151.0,1110.0,1088.0,26279,0,7336.0,0,0,1,273.0,0,0,7490.0,3,272.0,6184.0,262.0,7194.0,5162.0,50000.0,1120.0,2,1
47,0,16289.0,3000.0,0.0,26289,0,20143.0,1,2,2,1000.0,0,0,20446.0,3,1800.0,18164.0,1600.0,19143.0,15735.0,20000.0,1600.0,2,1
35,-1,439.0,0.0,884.0,26295,-1,575.0,-1,-1,1,0.0,2,-1,932.0,2,932.0,421.0,575.0,267.0,884.0,350000.0,267.0,2,1
47,-2,136809.0,10000.0,3158.0,26296,0,11790.0,0,0,1,423.0,0,0,12045.0,2,430.0,52953.0,11790.0,53696.0,118811.0,70000.0,2446.0,2,0
43,-2,0.0,0.0,0.0,26311,-2,0.0,-2,-2,1,0.0,-2,-2,0.0,3,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,2,0
47,-2,3735.0,7141.0,3404.0,26316,-2,1534.0,-1,-1,1,6090.0,-1,-2,2395.0,3,2395.0,7141.0,1534.0,1304.0,3404.0,180000.0,1304.0,2,1
29,0,99302.0,3503.0,5712.0,26317,0,49443.0,0,0,1,1000.0,0,0,23159.0,6,1000.0,58083.0,1600.0,88344.0,83403.0,100000.0,59000.0,2,0
30,0,4480.0,5000.0,4000.0,26321,0,18388.0,0,0,2,500.0,0,0,23228.0,1,5000.0,12085.0,2000.0,16788.0,8381.0,30000.0,5000.0,2,0
36,2,308711.0,13000.0,11000.0,26323,0,315118.0,0,0,2,3.0,0,0,315782.0,1,13300.0,306176.0,23000.0,304645.0,305594.0,360000.0,11019.0,2,0
36,-2,1866.0,0.0,4579.0,26324,-2,0.0,-1,-1,2,0.0,-1,-2,0.0,1,0.0,0.0,0.0,0.0,4575.0,450000.0,0.0,2,0
40,0,4366.0,4174.0,2566.0,26325,-1,15011.0,0,-1,2,55500.0,-1,-1,12990.0,1,2000.0,4174.0,16350.0,-192.0,2566.0,380000.0,192.0,2,1
47,0,89006.0,4500.0,0.0,26327,2,91875.0,1,2,1,3700.0,0,0,94405.0,1,4000.0,88898.0,0.0,94289.0,86694.0,160000.0,7800.0,2,1
34,-1,-20.0,0.0,650.0,26330,0,2003.0,1,-1,2,13980.0,2,-1,7264.0,2,7299.0,630.0,10.0,15722.0,630.0,350000.0,15788.0,2,0
31,-2,-512.0,0.0,0.0,26335,-2,-508.0,1,-2,2,0.0,-2,-2,-913.0,1,0.0,-512.0,4.0,-512.0,-512.0,150000.0,0.0,2,0
27,0,7886.0,3378.0,4500.0,26339,-1,9402.0,0,0,2,5683.0,0,-1,9221.0,2,6000.0,5378.0,9402.0,5501.0,7101.0,200000.0,5501.0,2,0
27,0,133348.0,5328.0,5160.0,26340,0,145437.0,0,0,1,5417.0,0,0,148492.0,2,5392.0,139430.0,5199.0,142608.0,136296.0,240000.0,5500.0,2,1
26,-1,18125.0,80000.0,3000.0,26342,-1,3015.0,0,0,2,1148.0,0,0,23473.0,2,23473.0,99860.0,3015.0,100000.0,20807.0,290000.0,3000.0,2,0
